ID,CONCEPT,DOCULECT,COUNTERPART
7787,"that (far-distant, all unpredictable forms)",Togo_Kan,érú kɔ́
7788,"that (far-distant, all unpredictable forms)",Yanda_Dom,màŋgó
7789,"that (far-distant, all unpredictable forms)",Donno_So,yó-gɔ̀
7790,"that (nonproximal deictic, near- and far-distant, all unpredictable forms)",Gourou,lɔ̂:
7791,"that (nonproximal deictic, near- and far-distant, all unpredictable forms)",Mombo,nɛ̂:
7792,"that (nonproximal deictic, near- and far-distant, all unpredictable forms)",Penange,èmbà
7793,"that (nonproximal deictic, near- and far-distant, all unpredictable forms)",Tebul_Ure,màgú
7794,"that (nonproximal deictic, near- and far-distant, all unpredictable forms)",Tiranige,éwò
7795,"that (nonproximal deictic, near- and far-distant, all unpredictable forms)",Tommo_So,nìí
7796,"that (nonproximal deictic, near- and far-distant, all unpredictable forms)",Toro_Tegu,ŋ̀gú
7797,"that (nonproximal deictic, near- and far-distant, all unpredictable forms)",Yorno_So,kó
7798,"that (nonproximal deictic, near- and far-distant, all unpredictable forms)",Dogul_Dom,kó
7799,"that same, the aforementioned (strong discourse-definite, often preposed ko)",Bunoge,ʔɛ̀mɛ́
7800,"that same, the aforementioned (strong discourse-definite, often preposed ko)",Jamsay_Douentza,kò
7801,"that same, the aforementioned (strong discourse-definite, often preposed ko)",Nanga,kú
7802,"that same, the aforementioned (strong discourse-definite, often preposed ko)",Penange,ɛ̂:
7803,"that same, the aforementioned (strong discourse-definite, often preposed ko)",Perge_Tegu,kò
7804,"that same, the aforementioned (strong discourse-definite, often preposed ko)",Tiranige,érì
7805,"that same, the aforementioned (strong discourse-definite, often preposed ko)",Togo_Kan,kó
7806,"that same, the aforementioned (strong discourse-definite, often preposed ko)",Tommo_So,kó
7807,"that same, the aforementioned (strong discourse-definite, often preposed ko)",Tommo_So,wó
7808,"that same, the aforementioned (strong discourse-definite, often preposed ko)",Toro_Tegu,kɔ̀
7809,"that same, the aforementioned (strong discourse-definite, often preposed ko)",Yanda_Dom,kó
7810,"that same, the aforementioned (strong discourse-definite, often preposed ko)",Yorno_So,kó
7811,"the bush, outback (away from settlements)",Bangime,n náà
7812,"the bush, outback (away from settlements)",Bankan_Tey,ɔ̀rⁿɔ́:
7813,"the bush, outback (away from settlements)",Ben_Tey,ɔ̀rⁿɔ́:
7814,"the bush, outback (away from settlements)",Bunoge,kɛ́
7815,"the bush, outback (away from settlements)",Dogul_Dom,ónùŋ
7816,"the bush, outback (away from settlements)",Gourou,ègú
7817,"the bush, outback (away from settlements)",Jamsay_Douentza,èjú
7818,"the bush, outback (away from settlements)",Jamsay_Mondoro,èjù bómó
7819,"the bush, outback (away from settlements)",Mombo,kɔ̂yⁿ
7820,"the bush, outback (away from settlements)",Najamba,kɛ́rɛ́
7821,"the bush, outback (away from settlements)",Nanga,ǒ:
7822,"the bush, outback (away from settlements)",Penange,kɔ̀yⁿ
7823,"the bush, outback (away from settlements)",Perge_Tegu,ǒy
7824,"the bush, outback (away from settlements)",Sangha_So,òlú
7825,"the bush, outback (away from settlements)",Tebul_Ure,ándá
7826,"the bush, outback (away from settlements)",Tiranige,góló
7827,"the bush, outback (away from settlements)",Togo_Kan,bàrá
7828,"the bush, outback (away from settlements)",Tommo_So,òlú
7829,"the bush, outback (away from settlements)",Toro_Tegu,ǒw
7830,"the bush, outback (away from settlements)",Yanda_Dom,òy
7831,"the bush, outback (away from settlements)",Yorno_So,sóló
7832,"the bush, outback (away from settlements)",Donno_So,ògùlú
7833,the same one,Bankan_Tey,tùmá
7834,the same one,Ben_Tey,tùwⁿɔ̂:
7835,the same one,Dogul_Dom,tɔ́mɔ̀
7836,the same one,Jamsay_Douentza,túmnó
7837,the same one,Mombo,yɛ̀: tá:ŋgù
7838,the same one,Najamba,kúndé
7839,the same one,Nanga,tùmâ
7840,the same one,Penange,tà:ŋgà
7841,the same one,Perge_Tegu,túmnó
7842,the same one,Sangha_So,túrú
7843,the same one,Tiranige,tò:mà
7844,the same one,Tommo_So,tùmɔ̀ wó
7845,the same one,Toro_Tegu,tùrí
7846,the same one,Yorno_So,tɔ́:ⁿ
7847,there (logophoric),Bangime,kéɛ̀ⁿ
7848,there (logophoric),Jamsay_Douentza,ǎnlé
7849,there (logophoric),Jamsay_Douentza,ɛ̌nlé
7850,there (logophoric),Sangha_So,kókóó
7851,there (logophoric),Sangha_So,ngɔ́ɔ́
7852,there (logophoric),Tommo_So,gàndà kó
7853,there (logophoric),Tommo_So,gàndà wó
7854,"thigh, upper leg (of person)",Bangime,tóŋɡórò
7855,"thigh, upper leg (of person)",Bankan_Tey,pǎ:
7856,"thigh, upper leg (of person)",Ben_Tey,pìpǎ:
7857,"thigh, upper leg (of person)",Dogul_Dom,páágá
7858,"thigh, upper leg (of person)",Gourou,dígɛ́
7859,"thigh, upper leg (of person)",Jamsay_Douentza,dáŋárⁿá
7860,"thigh, upper leg (of person)",Jamsay_Douentza,dígɛ́
7861,"thigh, upper leg (of person)",Najamba,nà:págà:
7862,"thigh, upper leg (of person)",Najamba,págɛ̀:
7863,"thigh, upper leg (of person)",Nanga,pàgá
7864,"thigh, upper leg (of person)",Perge_Tegu,pàpàgá
7865,"thigh, upper leg (of person)",Sangha_So,pàɣá
7866,"thigh, upper leg (of person)",Tebul_Ure,pàgá
7867,"thigh, upper leg (of person)",Tiranige,pàgà
7868,"thigh, upper leg (of person)",Togo_Kan,tɔ̀wɔ́
7869,"thigh, upper leg (of person)",Tommo_So,ànù pàgá
7870,"thigh, upper leg (of person)",Tomo_Kan_Diangassagou,pàgà
7871,"thigh, upper leg (of person)",Tomo_Kan_Segue,pàʔá
7872,"thigh, upper leg (of person)",Toro_Tegu,pàgá
7873,"thigh, upper leg (of person)",Yanda_Dom,pàgà
7874,"thigh, upper leg (of person)",Yorno_So,pàgá
7875,"thigh, upper leg (of person)",Donno_So,pàgá
7876,"thin (linear object, e.g. pole)",Ampari,ɲɔ̀wⁿɔ̀
7877,"thin (linear object, e.g. pole)",Bangime,bírɛ̀bɛ́
7878,"thin (linear object, e.g. pole)",Bangime,ʤáŋɡà
7879,"thin (linear object, e.g. pole)",Bankan_Tey,mɛ̀zɛ̂yⁿ
7880,"thin (linear object, e.g. pole)",Ben_Tey,mɛ̀njɛ̂w
7881,"thin (linear object, e.g. pole)",Bunoge,ɲɔ̀ŋgɔ̀
7882,"thin (linear object, e.g. pole)",Gourou,ùsí:ⁿ
7883,"thin (linear object, e.g. pole)",Jamsay_Douentza,ùɲú
7884,"thin (linear object, e.g. pole)",Jamsay_Mondoro,ùɲú
7885,"thin (linear object, e.g. pole)",Mombo,ɲɔ́ŋgɔ̀
7886,"thin (linear object, e.g. pole)",Najamba,mènjí:
7887,"thin (linear object, e.g. pole)",Najamba,mènjúmbó
7888,"thin (linear object, e.g. pole)",Najamba,mènjú:
7889,"thin (linear object, e.g. pole)",Nanga,mɛ̀:njɛ́
7890,"thin (linear object, e.g. pole)",Penange,ɲɔ̀ŋgɔ̀
7891,"thin (linear object, e.g. pole)",Perge_Tegu,mɛ̀:njɛ́
7892,"thin (linear object, e.g. pole)",Sangha_So,wéj
7893,"thin (linear object, e.g. pole)",Tiranige,mɛ́njíwè
7894,"thin (linear object, e.g. pole)",Togo_Kan,ùjú
7895,"thin (linear object, e.g. pole)",Tommo_So,ùsìý
7896,"thin (linear object, e.g. pole)",Toro_Tegu,ɔ̀ⁿsí:ⁿ
7897,"thin (linear object, e.g. pole)",Yanda_Dom,mɛ̀nzù
7898,"thin (linear object, e.g. pole)",Yorno_So,ùjí:
7899,"thin (linear object, e.g. pole)",Dogul_Dom,mɛ̀njɛ́-ŋ́
7900,"thin (linear object, e.g. pole)",Donno_So,ùd-î:
7901,thing (general term),Ampari,yɛ́
7902,thing (general term),Bankan_Tey,kɔ́n
7903,thing (general term),Ben_Tey,kɔ́:ⁿ
7904,thing (general term),Bunoge,wɛ̀:
7905,thing (general term),Dogul_Dom,góòŋ
7906,thing (general term),Gourou,kìsɛ́
7907,thing (general term),Jamsay_Douentza,cɛ̌:
7908,thing (general term),Jamsay_Douentza,cìjɛ́
7909,thing (general term),Jamsay_Mondoro,cɛ̌:
7910,thing (general term),Mombo,yɛ́:
7911,thing (general term),Najamba,yèpà:bé
7912,thing (general term),Najamba,kóŋgò
7913,thing (general term),Nanga,yɛ̀kámâ
7914,thing (general term),Nanga,kɔ́
7915,thing (general term),Nanga,kɔ̀kámâ
7916,thing (general term),Nanga,kɔ́ŋ
7917,thing (general term),Penange,yɛ̀:
7918,thing (general term),Perge_Tegu,kí:
7919,thing (general term),Sangha_So,kɪ́ðɛ́
7920,thing (general term),Tebul_Ure,cɛ́
7921,thing (general term),Tiranige,wɛ̀:
7922,thing (general term),Togo_Kan,ɔ̀jɔ́
7923,thing (general term),Tommo_So,kídɛ́
7924,thing (general term),Toro_Tegu,ɛ́sú
7925,thing (general term),Toro_Tegu,ɛ̀sùlàgú
7926,thing (general term),Yanda_Dom,kí
7927,thing (general term),Yorno_So,kíjɛ́
7928,thing (general term),Donno_So,kìdɛ́
7929,"this (proximate only, all unpredictable forms)",Bangime,kɛ́ʋɛ̀
7930,"this (proximate only, all unpredictable forms)",Ben_Tey,mǔ:
7931,"this (proximate only, all unpredictable forms)",Najamba,ǒm
7932,"this (proximate only, all unpredictable forms)",Penange,ínì
7933,"this (proximate only, all unpredictable forms)",Sangha_So,ɔ́ɔ́ⁿ
7934,"this (proximate only, all unpredictable forms)",Tebul_Ure,ògú
7935,"this (proximate only, all unpredictable forms)",Tiranige,mbó
7936,"this (proximate only, all unpredictable forms)",Togo_Kan,nɔ́:
7937,"this (proximate only, all unpredictable forms)",Yanda_Dom,ŋ̀gó
7938,"this (proximate only, all unpredictable forms)",Yorno_So,nɔ̌:
7939,"this (proximate only, all unpredictable forms)",Dogul_Dom,ò-gí
7940,"this (proximate only, all unpredictable forms)",Donno_So,ŋ̀gɔ́
7941,"this/that (broad deictic, all unpredictable forms)",Bankan_Tey,ŋ̀gá:
7942,"this/that (broad deictic, all unpredictable forms)",Bunoge,mɔ́
7943,"this/that (broad deictic, all unpredictable forms)",Jamsay_Douentza,yúgò
7944,"this/that (broad deictic, all unpredictable forms)",Jamsay_Douentza,núŋò
7945,"this/that (broad deictic, all unpredictable forms)",Jamsay_Mondoro,núŋò
7946,"this/that (broad deictic, all unpredictable forms)",Nanga,ŋ̀gú
7947,"this/that (broad deictic, all unpredictable forms)",Perge_Tegu,ŋ̀gú
7948,"this/that (broad deictic, all unpredictable forms)",Tomo_Kan_Segue,ŋ̀kɔ̀
7949,"this/that (broad deictic, all unpredictable forms)",Toro_Tegu,ŋ̀gú
7950,"this/that (broad deictic, all unpredictable forms)",Toro_Tegu,ŋú
7951,thousand,Ampari,sêyⁿ
7952,thousand,Bankan_Tey,m̀bùsú
7953,thousand,Ben_Tey,mùsú
7954,thousand,Bunoge,múnjù
7955,thousand,Dogul_Dom,mùɲjú
7956,thousand,Gourou,mùsú
7957,thousand,Jamsay_Douentza,mùɲú
7958,thousand,Jamsay_Mondoro,mùɲú
7959,thousand,Mombo,múnjù
7960,thousand,Najamba,mùjú
7961,thousand,Nanga,mùsú
7962,thousand,Penange,mùnjù
7963,thousand,Perge_Tegu,mùsú
7964,thousand,Tebul_Ure,mùdó
7965,thousand,Tiranige,mújúsìlà:mú
7966,thousand,Togo_Kan,mùɲú
7967,thousand,Tommo_So,mùnjó
7968,thousand,Tommo_So,tɛ́mìndɛ̀ néé
7969,thousand,Toro_Tegu,zɛ́mbɛ̀rɛ̀
7970,thousand,Yanda_Dom,mùzò
7971,thousand,Yorno_So,mùɲú
7972,thousand,Donno_So,mùnjú
7973,three,Ampari,tá:ndí
7974,three,Bangime,táàrù
7975,three,Bankan_Tey,tà:ní
7976,three,Ben_Tey,tà:nú
7977,three,Bunoge,tá:ndù
7978,three,Dogul_Dom,táándù
7979,three,Gourou,tà:nú
7980,three,Jamsay_Douentza,tǎ:n
7981,three,Jamsay_Mondoro,tǎ:n
7982,three,Mombo,tá:ndì
7983,three,Najamba,tà:ndî:
7984,three,Nanga,tà:ndǐ:
7985,three,Penange,gè tá:ndì
7986,three,Penange,tà:ndì
7987,three,Perge_Tegu,tà:lú
7988,three,Sangha_So,táárⁿú
7989,three,Tebul_Ure,tà:ndú
7990,three,Tiranige,tá:ndí
7991,three,Togo_Kan,tǎ:n
7992,three,Togo_Kan,tà:nú
7993,three,Tommo_So,tààndú
7994,three,Toro_Tegu,tà:lí
7995,three,Yanda_Dom,yètá:ndù
7996,three,Yanda_Dom,tá:ndù
7997,three,Yorno_So,tǎ:n
7998,three,Donno_So,tà:nú
7999,throw (e.g. stone),Bangime,ɡúɥú
8000,throw (e.g. stone),Bankan_Tey,gìsé
8001,throw (e.g. stone),Ben_Tey,pɔ́tɔ́
8002,throw (e.g. stone),Bunoge,dɔ́ŋgɛ̀
8003,throw (e.g. stone),Jamsay_Douentza,kámá
8004,throw (e.g. stone),Jamsay_Mondoro,kámá
8005,throw (e.g. stone),Mombo,gújé
8006,throw (e.g. stone),Najamba,ér
8007,throw (e.g. stone),Najamba,èrè
8008,throw (e.g. stone),Najamba,gìjè
8009,throw (e.g. stone),Najamba,gìjí
8010,throw (e.g. stone),Nanga,gìsé
8011,throw (e.g. stone),Penange,gúje
8012,throw (e.g. stone),Perge_Tegu,pɔ́tɔ́
8013,throw (e.g. stone),Tebul_Ure,gìdé
8014,throw (e.g. stone),Tiranige,pɔ́rɔ́
8015,throw (e.g. stone),Togo_Kan,kámá
8016,throw (e.g. stone),Tommo_So,jùmbó
8017,throw (e.g. stone),Toro_Tegu,dà:ⁿsá
8018,throw (e.g. stone),Toro_Tegu,dà:ⁿsú
8019,throw (e.g. stone),Yanda_Dom,gìzé
8020,throw (e.g. stone),Yanda_Dom,gìzèlí
8021,throw (e.g. stone),Yorno_So,kámá
8022,throw (e.g. stone),Yorno_So,kámú
8023,throw (e.g. stone),Donno_So,kámbà
8024,throw (e.g. stone),Donno_So,kámb-ì
8025,"tie, tie up (sth or sb, with a rope)",Bangime,bàà
8026,"tie, tie up (sth or sb, with a rope)",Bankan_Tey,pá:
8027,"tie, tie up (sth or sb, with a rope)",Ben_Tey,páɣá
8028,"tie, tie up (sth or sb, with a rope)",Bunoge,sɔ́jɛ̀
8029,"tie, tie up (sth or sb, with a rope)",Dogul_Dom,kɔ̀mmɛ́
8030,"tie, tie up (sth or sb, with a rope)",Gourou,páɣá
8031,"tie, tie up (sth or sb, with a rope)",Jamsay_Douentza,págá
8032,"tie, tie up (sth or sb, with a rope)",Jamsay_Douentza,págálì
8033,"tie, tie up (sth or sb, with a rope)",Mombo,págé
8034,"tie, tie up (sth or sb, with a rope)",Najamba,pàgè
8035,"tie, tie up (sth or sb, with a rope)",Najamba,págí
8036,"tie, tie up (sth or sb, with a rope)",Nanga,págí
8037,"tie, tie up (sth or sb, with a rope)",Penange,sɔ́jɛ́
8038,"tie, tie up (sth or sb, with a rope)",Perge_Tegu,págá
8039,"tie, tie up (sth or sb, with a rope)",Tebul_Ure,kɔ́mbú
8040,"tie, tie up (sth or sb, with a rope)",Tiranige,págó
8041,"tie, tie up (sth or sb, with a rope)",Togo_Kan,págá
8042,"tie, tie up (sth or sb, with a rope)",Tommo_So,kɔ́mmɔ́
8043,"tie, tie up (sth or sb, with a rope)",Toro_Tegu,págá
8044,"tie, tie up (sth or sb, with a rope)",Toro_Tegu,págú
8045,"tie, tie up (sth or sb, with a rope)",Yanda_Dom,kɔ́málì
8046,"tie, tie up (sth or sb, with a rope)",Yanda_Dom,kɔ́mɔ́
8047,"tie, tie up (sth or sb, with a rope)",Yorno_So,kɔ́mɔ́
8048,"tie, tie up (sth or sb, with a rope)",Yorno_So,págá
8049,"tie, tie up (sth or sb, with a rope)",Yorno_So,págú
8050,"tie, tie up (sth or sb, with a rope)",Donno_So,kɔ́mmɔ̀
8051,"tie, tie up (sth or sb, with a rope)",Donno_So,kɔ́mm-ɛ̀
8052,"time, moment in time",Ampari,wàgàtì
8053,"time, moment in time",Bankan_Tey,wágátù
8054,"time, moment in time",Bankan_Tey,wáwtù
8055,"time, moment in time",Ben_Tey,dógúrú
8056,"time, moment in time",Ben_Tey,wágátù
8057,"time, moment in time",Bunoge,wàgàr
8058,"time, moment in time",Dogul_Dom,wàgátù
8059,"time, moment in time",Dogul_Dom,wáàr
8060,"time, moment in time",Gourou,dógúrú
8061,"time, moment in time",Jamsay_Douentza,dógúrú
8062,"time, moment in time",Jamsay_Douentza,wákátì
8063,"time, moment in time",Mombo,wágárù
8064,"time, moment in time",Najamba,sárà
8065,"time, moment in time",Najamba,wágàtì
8066,"time, moment in time",Najamba,wákàtì
8067,"time, moment in time",Nanga,wágádí
8068,"time, moment in time",Nanga,wágátí
8069,"time, moment in time",Penange,wàgàr
8070,"time, moment in time",Perge_Tegu,dógúrú
8071,"time, moment in time",Perge_Tegu,wágátù
8072,"time, moment in time",Tebul_Ure,wágádú
8073,"time, moment in time",Tebul_Ure,wágátí
8074,"time, moment in time",Tiranige,wákátí
8075,"time, moment in time",Togo_Kan,dógúrú
8076,"time, moment in time",Togo_Kan,tèŋé
8077,"time, moment in time",Tommo_So,wágádú
8078,"time, moment in time",Tommo_So,wáárú
8079,"time, moment in time",Toro_Tegu,òsùtúrú
8080,"time, moment in time",Toro_Tegu,tùwⁿɔ́
8081,"time, moment in time",Toro_Tegu,wáɣátù
8082,"time, moment in time",Toro_Tegu,wákátù
8083,"time, moment in time",Yanda_Dom,dó:rù
8084,"time, moment in time",Yanda_Dom,wágàtù
8085,"time, moment in time",Yorno_So,dógúrú
8086,"time, moment in time",Yorno_So,wá:rú
8087,"time, moment in time",Donno_So,wágùrù
8088,tongue,Ampari,ɛ̌:ⁿtìyɛ̀
8089,tongue,Bangime,n nɔ̀ɔ́ n jéréndɛ̀
8090,tongue,Bankan_Tey,lɛ̀mbìrɛ̂
8091,tongue,Ben_Tey,lɛ̀mdɛ̂:
8092,tongue,Bunoge,dɛ̀ndɛ̀bè
8093,tongue,Dogul_Dom,nɛ̀ɛ̀ndá
8094,tongue,Gourou,nɛ̀nɛ́
8095,tongue,Jamsay_Douentza,nɛ̀nɛ́
8096,tongue,Jamsay_Mondoro,nɛ̀nɛ́
8097,tongue,Mombo,nè:ndé
8098,tongue,Najamba,nɛ̌ndɛ̀:
8099,tongue,Najamba,nɛ̌ndɔ̀:
8100,tongue,Nanga,nɛ́ndɛ̀
8101,tongue,Penange,nɛ̀mdɛ̀
8102,tongue,Perge_Tegu,lɛ̀lɛ́
8103,tongue,Sangha_So,níínɛ́
8104,tongue,Tebul_Ure,nɛ́ndɛ́
8105,tongue,Tiranige,nɛ́:ndɛ̀
8106,tongue,Togo_Kan,nɛ́nɛ́
8107,tongue,Tommo_So,nííndɛ́
8108,tongue,Tomo_Kan_Diangassagou,lɛ̀rdɛ̀ⁿ
8109,tongue,Tomo_Kan_Segue,yɛ̀rɛ̀dɛ̀ⁿ
8110,tongue,Toro_Tegu,lèlá
8111,tongue,Yanda_Dom,nɛ̀mdà
8112,tongue,Yorno_So,nɛ́nɛ́
8113,tongue,Yorno_So,nɛ̀nɛ̌:
8114,tongue,Donno_So,nɛ́:ndɛ̀
8115,tooth,Ampari,kéndá
8116,tooth,Bangime,n nɔ́ɔ̀ ŋɔ́ síìⁿ
8117,tooth,Bankan_Tey,ɲìrⁿɛ́
8118,tooth,Bankan_Tey,ŋìrⁿɛ́
8119,tooth,Ben_Tey,ìrⁿí
8120,tooth,Ben_Tey,ìrⁿú
8121,tooth,Bunoge,ʔínì
8122,tooth,Dogul_Dom,íínò
8123,tooth,Gourou,ìrⁿé
8124,tooth,Jamsay_Douentza,ìrⁿé
8125,tooth,Jamsay_Mondoro,èrⁿé
8126,tooth,Mombo,ínnì
8127,tooth,Najamba,ìnɛ̌:
8128,tooth,Najamba,ìnɔ̌:
8129,tooth,Nanga,ìnɛ́
8130,tooth,Nanga,ìrⁿɛ́
8131,tooth,Nanga,ǹnɛ́
8132,tooth,Penange,ìnì
8133,tooth,Perge_Tegu,ìrⁿé
8134,tooth,Sangha_So,tɔ́rⁿú
8135,tooth,Tebul_Ure,ǐn
8136,tooth,Tebul_Ure,ìnú
8137,tooth,Tiranige,íníŋgé
8138,tooth,Togo_Kan,ìrⁿí
8139,tooth,Tommo_So,ìnú
8140,tooth,Tomo_Kan_Diangassagou,ʔìnì
8141,tooth,Tomo_Kan_Segue,ʔìnì
8142,tooth,Toro_Tegu,jìrⁿó
8143,tooth,Yanda_Dom,ìn
8144,tooth,Yorno_So,ɛ̌n
8145,tooth,Donno_So,ìnú
8146,travel,Bangime,ŋwɔ̀ mɛ́ nà
8147,travel,Bangime,ŋwɔ̀ mɛ́ ná wòrè
8148,travel,Bankan_Tey,dáwà káŋ
8149,travel,Ben_Tey,dáwɛ́
8150,travel,Jamsay_Douentza,dáwá
8151,travel,Jamsay_Douentza,dáwɛ́
8152,travel,Mombo,égí kání
8153,travel,Najamba,dáwɛ́
8154,travel,Najamba,ín
8155,travel,Najamba,ìnè
8156,travel,Nanga,dáwɛ́
8157,travel,Perge_Tegu,dáwɛ́
8158,travel,Togo_Kan,yǎ:
8159,travel,Togo_Kan,yě
8160,travel,Tommo_So,dámmá yàá
8161,travel,Tommo_So,táŋá yàá
8162,travel,Toro_Tegu,bòrú
8163,travel,Toro_Tegu,yá yây
8164,travel,Yanda_Dom,ún
8165,travel,Yorno_So,àná yǎ:
8166,travel,Yorno_So,òjî: gǒ:
8167,tree bark,Ampari,òwá
8168,tree bark,Bangime,kʷéɛ̀
8169,tree bark,Bangime,ʒàɣà
8170,tree bark,Bankan_Tey,kòkòmbû:
8171,tree bark,Bankan_Tey,tùndú
8172,tree bark,Ben_Tey,kìkòmbî:
8173,tree bark,Ben_Tey,kòmbî:
8174,tree bark,Ben_Tey,kùkòmbî:
8175,tree bark,Bunoge,kòbàlì
8176,tree bark,Bunoge,tìlìŋgékòbálì
8177,tree bark,Dogul_Dom,kìŋìnɔ̀ kɔ̀mùnú
8178,tree bark,Gourou,zǎyⁿ
8179,tree bark,Jamsay_Douentza,jǎyⁿ
8180,tree bark,Jamsay_Douentza,jêy
8181,tree bark,Jamsay_Mondoro,kǒw
8182,tree bark,Mombo,kòmbòlí
8183,tree bark,Nanga,tùmà
8184,tree bark,Nanga,tùmàpô:
8185,tree bark,Penange,témbú
8186,tree bark,Perge_Tegu,gɛ̂:ⁿ
8187,tree bark,Sangha_So,jóórú
8188,tree bark,Sangha_So,kóbú
8189,tree bark,Tebul_Ure,kóbé
8190,tree bark,Tiranige,kóy
8191,tree bark,Togo_Kan,kòkǒ:
8192,tree bark,Tommo_So,jóyⁿ
8193,tree bark,Tommo_So,kókóbú
8194,tree bark,Tomo_Kan_Segue,kú
8195,tree bark,Toro_Tegu,kǒw
8196,tree bark,Toro_Tegu,tìwⁿá kôw
8197,tree bark,Yanda_Dom,tìmèsábú
8198,tree bark,Donno_So,kòmbě:
8199,tree or large woody shrub,Ampari,tìŋgɔ́
8200,tree or large woody shrub,Bangime,dʷàɛ̀
8201,tree or large woody shrub,Bangime,dʷàà
8202,tree or large woody shrub,Bankan_Tey,tìměyⁿ
8203,tree or large woody shrub,Ben_Tey,tìwⁿɛ̌yⁿ
8204,tree or large woody shrub,Bunoge,tílíŋgè
8205,tree or large woody shrub,Dogul_Dom,kíŋúnɔ̀
8206,tree or large woody shrub,Jamsay_Douentza,tìwⁿé
8207,tree or large woody shrub,Jamsay_Mondoro,tìwⁿɛ́
8208,tree or large woody shrub,Mombo,tíníŋgɔ̀
8209,tree or large woody shrub,Najamba,tìmɛ̂:
8210,tree or large woody shrub,Najamba,tìmɔ̂:
8211,tree or large woody shrub,Nanga,tùmá
8212,tree or large woody shrub,Penange,tìndìgɔ̀
8213,tree or large woody shrub,Perge_Tegu,tìwⁿɛ́
8214,tree or large woody shrub,Tebul_Ure,tìmǎ:
8215,tree or large woody shrub,Tiranige,tílŋgɔ́
8216,tree or large woody shrub,Togo_Kan,tìmɛ́
8217,tree or large woody shrub,Tommo_So,tìmɛ́
8218,tree or large woody shrub,Tommo_So,ùrìyó
8219,tree or large woody shrub,Toro_Tegu,tìwⁿá
8220,tree or large woody shrub,Toro_Tegu,tìwⁿàná:
8221,tree or large woody shrub,Yanda_Dom,tìmè
8222,tree or large woody shrub,Yanda_Dom,tìmɛ̀
8223,tree or large woody shrub,Yorno_So,tɛ̀wⁿɛ́
8224,tree or large woody shrub,Donno_So,tìmmɛ́
8225,"turn, veer, change direction",Bangime,ɡòmbíjɛ́
8226,"turn, veer, change direction",Bankan_Tey,jɛ̀ŋgí gó
8227,"turn, veer, change direction",Ben_Tey,wàŋgí
8228,"turn, veer, change direction",Bunoge,báŋgúlè
8229,"turn, veer, change direction",Jamsay_Douentza,bàná gǒ:
8230,"turn, veer, change direction",Jamsay_Douentza,yɛ̀gɛ́ gǒ:
8231,"turn, veer, change direction",Mombo,kígílyè
8232,"turn, veer, change direction",Najamba,wàŋgè
8233,"turn, veer, change direction",Najamba,wàŋgí
8234,"turn, veer, change direction",Nanga,wàŋí
8235,"turn, veer, change direction",Penange,wáŋgúlè
8236,"turn, veer, change direction",Perge_Tegu,wàŋgá
